survey_date,block,Genotype,pop.mf,parent.pop,mf,rep,germ,height.cm,long.leaf.cm,Notes
2023-07-17,D2,SQ1_1_11,SQ1_1,SQ1,1,11,NA,NA,NA,NA
2023-07-17,D2,LVTR1_6_5,LVTR1_6,LVTR1,6,5,NA,NA,NA,NA
2023-07-17,D2,LV3_7_1,LV3_7,LV3,7,1,NA,NA,NA,NA
2023-07-17,D2,WL1_3_9,WL1_3,WL1,3,9,NA,NA,NA,NA
2023-07-17,D2,CP3_12_1,CP3_12,CP3,12,1,NA,NA,NA,NA
2023-07-17,D2,BH_5_10,BH_5,BH,5,10,NA,NA,NA,NA
2023-07-17,D2,WL1_7_12,WL1_7,WL1,7,12,NA,NA,NA,NA
2023-07-17,D2,SQ1_6_4,SQ1_6,SQ1,6,4,NA,NA,NA,NA
2023-07-17,D2,SC_6_11,SC_6,SC,6,11,NA,NA,NA,NA
2023-07-17,D2,BH_3_6,BH_3,BH,3,6,NA,83.6,4.7,NA
2023-07-17,D2,IH_4_1,IH_4,IH,4,1,NA,NA,NA,NA
2023-07-17,D2,WL1_6_5,WL1_6,WL1,6,5,NA,NA,NA,NA
2023-07-17,D2,SQ1_7_4,SQ1_7,SQ1,7,4,NA,NA,NA,NA
2023-07-17,D2,LV3_5_11,LV3_5,LV3,5,11,NA,NA,NA,NA
2023-07-17,D2,YO7_2_10,YO7_2,YO7,2,10,NA,NA,NA,NA
2023-07-17,D2,SC_2_1,SC_2,SC,2,1,NA,NA,NA,NA
2023-07-17,D2,WL1_7_16,WL1_7,WL1,7,16,NA,NA,NA,NA
2023-07-17,D2,WL1_6_21,WL1_6,WL1,6,21,NA,NA,NA,NA
2023-07-17,D2,TM2_2_1,TM2_2,TM2,2,1,NA,NA,NA,NA
2023-07-17,D2,YO7_7_11,YO7_7,YO7,7,11,NA,NA,NA,NA
2023-07-17,D2,WL1_7_2,WL1_7,WL1,7,2,NA,NA,NA,NA
2023-07-17,D2,IH_2_9,IH_2,IH,2,9,NA,NA,NA,NA
2023-07-17,F1,LV1_6_6,LV1_6,LV1,6,6,NA,NA,NA,NA
2023-07-17,F1,CP2_5_13,CP2_5,CP2,5,13,NA,NA,NA,NA
2023-07-17,F1,SQ2_6_4,SQ2_6,SQ2,6,4,NA,NA,NA,NA
2023-07-17,F1,SQ3_3_4,SQ3_3,SQ3,3,4,NA,NA,NA,NA
2023-07-17,F1,WL1_4_2,WL1_4,WL1,4,2,NA,NA,NA,NA
2023-07-17,F1,LVTR1_6_12,LVTR1_6,LVTR1,6,12,NA,NA,NA,NA
2023-07-17,F1,CP2_4_4,CP2_4,CP2,4,4,NA,NA,NA,NA
2023-07-17,F1,WL2_4_1,WL2_4,WL2,4,1,NA,NA,NA,NA
2023-07-17,F1,LV3_1_8,LV3_1,LV3,1,8,NA,NA,NA,NA
2023-07-17,F1,IH_4_20,IH_4,IH,4,20,NA,NA,NA,NA
2023-07-17,F1,TM2_2_2,TM2_2,TM2,2,2,NA,NA,NA,NA
2023-07-17,F1,SC_5_13,SC_5,SC,5,13,NA,NA,NA,NA
2023-07-17,F1,DPR_2_5,DPR_2,DPR,2,5,NA,NA,NA,NA
2023-07-17,F1,YO8_2_11,YO8_2,YO8,2,11,NA,NA,NA,NA
2023-07-17,F1,BH_7_19,BH_7,BH,7,19,NA,NA,NA,NA
2023-07-17,F1,WL1_1_5,WL1_1,WL1,1,5,NA,NA,NA,NA
2023-07-17,F1,FR_5_9,FR_5,FR,5,9,NA,NA,NA,NA
2023-07-17,F1,WL1_2_12,WL1_2,WL1,2,12,NA,NA,NA,NA
2023-07-17,F1,CC_6_3,CC_6,CC,6,3,NA,NA,NA,NA
2023-07-17,F1,TM2_1_3,TM2_1,TM2,1,3,NA,NA,NA,NA
2023-07-17,F1,SC_6_12,SC_6,SC,6,12,NA,NA,NA,NA
2023-07-17,F1,WL1_7_27,WL1_7,WL1,7,27,NA,NA,NA,NA
2023-07-17,F1,IH_4_12,IH_4,IH,4,12,NA,NA,NA,NA
2023-07-17,F1,WL1_7_17,WL1_7,WL1,7,17,NA,NA,NA,NA
2023-07-17,F1,BH_6_9,BH_6,BH,6,9,NA,113.2,7.9,NA
2023-07-17,F1,SQ1_1_12,SQ1_1,SQ1,1,12,NA,NA,NA,NA
2023-07-17,F1,WL1_2_2,WL1_2,WL1,2,2,NA,NA,NA,NA
2023-07-17,F1,FR_2_4,FR_2,FR,2,4,NA,NA,NA,NA
2023-07-17,F1,WL1_6_22,WL1_6,WL1,6,22,NA,NA,NA,NA
2023-07-17,F1,BH_2_10,BH_2,BH,2,10,NA,NA,NA,NA
2023-07-17,F1,WL1_5_8,WL1_5,WL1,5,8,NA,NA,NA,NA
2023-07-17,F1,WL1_1_22,WL1_1,WL1,1,22,NA,NA,NA,NA
2023-07-17,F1,WL2_5_11,WL2_5,WL2,5,11,NA,NA,NA,NA
2023-07-17,F1,WL2_1_1,WL2_1,WL2,1,1,NA,NA,NA,NA
2023-07-17,F1,LV3_7_2,LV3_7,LV3,7,2,NA,NA,NA,NA
2023-07-17,F1,CC_2_4,CC_2,CC,2,4,NA,NA,NA,NA
2023-07-17,F1,CC_4_13,CC_4,CC,4,13,NA,NA,NA,NA
2023-07-17,F1,LV3_5_12,LV3_5,LV3,5,12,NA,NA,NA,NA
2023-07-17,F2,WL1_7_18,WL1_7,WL1,7,18,NA,NA,NA,NA
2023-07-17,F2,WL1_2_3,WL1_2,WL1,2,3,NA,NA,NA,NA
2023-07-17,F2,CP3_7_1,CP3_7,CP3,7,1,NA,NA,NA,NA
2023-07-17,F2,TM2_3_13,TM2_3,TM2,3,13,NA,NA,NA,NA
2023-07-17,F2,LVTR1_5_13,LVTR1_5,LVTR1,5,13,NA,NA,NA,NA
2023-07-17,F2,YO8_1_10,YO8_1,YO8,1,10,NA,NA,NA,NA
2023-07-17,F2,WL1_6_7,WL1_6,WL1,6,7,NA,NA,NA,NA
2023-07-17,F2,SQ1_1_13,SQ1_1,SQ1,1,13,NA,NA,NA,NA
2023-07-17,F2,WR_1_11,WR_1,WR,1,11,NA,NA,NA,NA
2023-07-17,F2,BH_7_7,BH_7,BH,7,7,NA,NA,NA,NA
2023-07-17,F2,WL2_3_13,WL2_3,WL2,3,13,NA,8.3,3.2,NA
2023-07-17,F2,BH_5_2,BH_5,BH,5,2,NA,NA,NA,NA
2023-07-17,F2,WL1_6_23,WL1_6,WL1,6,23,NA,NA,NA,NA
2023-07-17,F2,FR_8_1,FR_8,FR,8,1,NA,NA,NA,NA
