BedLoc,block,Genotype,pop.mf,parent.pop,mf,rep,height.cm,long.leaf.cm,Site,Garden_Lat,Garden_Long,Garden_Elev,elevation.group,elev_m,Lat,Long,GrwSsn_GD_Recent,GrwSsn_GD_Historical,Wtr_Year_GD_Recent,Wtr_Year_GD_Historical,Geographic_Dist,Elev_Dist
F_16_A,I,SQ1_5_9,SQ1_5,SQ1,5,9,NA,NA,WL2,38.82599,-120.2509,2020,Mid,1921.036585,36.56435,-118.7764,0.27140493582975944,0.23946004706235813,0.45484279394578625,0.4493608142602979,283280.5411867855,-98.96341499999994
H_32_C,K,SQ1_5_2,SQ1_5,SQ1,5,2,NA,NA,WL2,38.82599,-120.2509,2020,Mid,1921.036585,36.56435,-118.7764,0.27140493582975944,0.23946004706235813,0.45484279394578625,0.4493608142602979,283280.5411867855,-98.96341499999994
D2_34_D,D2,SQ1_6_4,SQ1_6,SQ1,6,4,NA,NA,UCD,38.5325,-121.783,16,Mid,1921.036585,36.56435,-118.7764,0.2988229338668648,0.32476525380325294,0.4284632036279818,0.4635438006261669,344080.5527561202,1905.036585
H1_8_C,H1,SQ1_6_7,SQ1_6,SQ1,6,7,1.2,3.1,UCD,38.5325,-121.783,16,Mid,1921.036585,36.56435,-118.7764,0.2988229338668648,0.32476525380325294,0.4284632036279818,0.4635438006261669,344080.5527561202,1905.036585
L2_36_D,L2,SQ1_6_2,SQ1_6,SQ1,6,2,2.1,2.4,UCD,38.5325,-121.783,16,Mid,1921.036585,36.56435,-118.7764,0.2988229338668648,0.32476525380325294,0.4284632036279818,0.4635438006261669,344080.5527561202,1905.036585
A_13_D,A,SQ1_6_10,SQ1_6,SQ1,6,10,NA,NA,WL2,38.82599,-120.2509,2020,Mid,1921.036585,36.56435,-118.7764,0.27140493582975944,0.23946004706235813,0.45484279394578625,0.4493608142602979,283280.5411867855,-98.96341499999994
B_13_B,D,SQ1_6_8,SQ1_6,SQ1,6,8,NA,NA,WL2,38.82599,-120.2509,2020,Mid,1921.036585,36.56435,-118.7764,0.27140493582975944,0.23946004706235813,0.45484279394578625,0.4493608142602979,283280.5411867855,-98.96341499999994
D_13_C,G,SQ1_6_9,SQ1_6,SQ1,6,9,NA,NA,WL2,38.82599,-120.2509,2020,Mid,1921.036585,36.56435,-118.7764,0.27140493582975944,0.23946004706235813,0.45484279394578625,0.4493608142602979,283280.5411867855,-98.96341499999994
D1_9_D,D1,SQ1_7_3,SQ1_7,SQ1,7,3,NA,NA,UCD,38.5325,-121.783,16,Mid,1921.036585,36.56435,-118.7764,0.2988229338668648,0.32476525380325294,0.4284632036279818,0.4635438006261669,344080.5527561202,1905.036585
D1_13_C,D1,SQ1_7_21,SQ1_7,SQ1,7,21,NA,NA,UCD,38.5325,-121.783,16,Mid,1921.036585,36.56435,-118.7764,0.2988229338668648,0.32476525380325294,0.4284632036279818,0.4635438006261669,344080.5527561202,1905.036585
D1_13_D,D1,SQ1_7_13,SQ1_7,SQ1,7,13,1.2,3.1,UCD,38.5325,-121.783,16,Mid,1921.036585,36.56435,-118.7764,0.2988229338668648,0.32476525380325294,0.4284632036279818,0.4635438006261669,344080.5527561202,1905.036585
D2_37_C,D2,SQ1_7_4,SQ1_7,SQ1,7,4,0.3,1.8,UCD,38.5325,-121.783,16,Mid,1921.036585,36.56435,-118.7764,0.2988229338668648,0.32476525380325294,0.4284632036279818,0.4635438006261669,344080.5527561202,1905.036585
F2_37_B,F2,SQ1_7_14,SQ1_7,SQ1,7,14,2.8,2.6,UCD,38.5325,-121.783,16,Mid,1921.036585,36.56435,-118.7764,0.2988229338668648,0.32476525380325294,0.4284632036279818,0.4635438006261669,344080.5527561202,1905.036585
F1_12_C,F1,SQ1_7_5,SQ1_7,SQ1,7,5,4.6,3.6,UCD,38.5325,-121.783,16,Mid,1921.036585,36.56435,-118.7764,0.2988229338668648,0.32476525380325294,0.4284632036279818,0.4635438006261669,344080.5527561202,1905.036585
F2_26_D,F2,SQ1_7_6,SQ1_7,SQ1,7,6,2.2,2.8,UCD,38.5325,-121.783,16,Mid,1921.036585,36.56435,-118.7764,0.2988229338668648,0.32476525380325294,0.4284632036279818,0.4635438006261669,344080.5527561202,1905.036585
H1_5_A,H1,SQ1_7_15,SQ1_7,SQ1,7,15,1.6,2.6,UCD,38.5325,-121.783,16,Mid,1921.036585,36.56435,-118.7764,0.2988229338668648,0.32476525380325294,0.4284632036279818,0.4635438006261669,344080.5527561202,1905.036585
H1_19_B,H1,SQ1_7_7,SQ1_7,SQ1,7,7,3.2,2.3,UCD,38.5325,-121.783,16,Mid,1921.036585,36.56435,-118.7764,0.2988229338668648,0.32476525380325294,0.4284632036279818,0.4635438006261669,344080.5527561202,1905.036585
H2_31_A,H2,SQ1_7_8,SQ1_7,SQ1,7,8,1.8,2.9,UCD,38.5325,-121.783,16,Mid,1921.036585,36.56435,-118.7764,0.2988229338668648,0.32476525380325294,0.4284632036279818,0.4635438006261669,344080.5527561202,1905.036585
H2_35_D,H2,SQ1_7_16,SQ1_7,SQ1,7,16,2,2.5,UCD,38.5325,-121.783,16,Mid,1921.036585,36.56435,-118.7764,0.2988229338668648,0.32476525380325294,0.4284632036279818,0.4635438006261669,344080.5527561202,1905.036585
J2_34_D,J2,SQ1_7_18,SQ1_7,SQ1,7,18,NA,NA,UCD,38.5325,-121.783,16,Mid,1921.036585,36.56435,-118.7764,0.2988229338668648,0.32476525380325294,0.4284632036279818,0.4635438006261669,344080.5527561202,1905.036585
J1_4_A,J1,SQ1_7_9,SQ1_7,SQ1,7,9,1.1,2.6,UCD,38.5325,-121.783,16,Mid,1921.036585,36.56435,-118.7764,0.2988229338668648,0.32476525380325294,0.4284632036279818,0.4635438006261669,344080.5527561202,1905.036585
J1_13_A,J1,SQ1_7_17,SQ1_7,SQ1,7,17,2.5,3.4,UCD,38.5325,-121.783,16,Mid,1921.036585,36.56435,-118.7764,0.2988229338668648,0.32476525380325294,0.4284632036279818,0.4635438006261669,344080.5527561202,1905.036585
J2_38_A,J2,SQ1_7_10,SQ1_7,SQ1,7,10,1.8,3.2,UCD,38.5325,-121.783,16,Mid,1921.036585,36.56435,-118.7764,0.2988229338668648,0.32476525380325294,0.4284632036279818,0.4635438006261669,344080.5527561202,1905.036585
L1_13_B,L1,SQ1_7_19,SQ1_7,SQ1,7,19,2.6,3.1,UCD,38.5325,-121.783,16,Mid,1921.036585,36.56435,-118.7764,0.2988229338668648,0.32476525380325294,0.4284632036279818,0.4635438006261669,344080.5527561202,1905.036585
L2_32_B,L2,SQ1_7_20,SQ1_7,SQ1,7,20,3,2.2,UCD,38.5325,-121.783,16,Mid,1921.036585,36.56435,-118.7764,0.2988229338668648,0.32476525380325294,0.4284632036279818,0.4635438006261669,344080.5527561202,1905.036585
L1_3_D,L1,SQ1_7_11,SQ1_7,SQ1,7,11,2.7,3.7,UCD,38.5325,-121.783,16,Mid,1921.036585,36.56435,-118.7764,0.2988229338668648,0.32476525380325294,0.4284632036279818,0.4635438006261669,344080.5527561202,1905.036585
L1_9_D,L1,SQ1_7_1,SQ1_7,SQ1,7,1,3,2.6,UCD,38.5325,-121.783,16,Mid,1921.036585,36.56435,-118.7764,0.2988229338668648,0.32476525380325294,0.4284632036279818,0.4635438006261669,344080.5527561202,1905.036585
L2_38_C,L2,SQ1_7_2,SQ1_7,SQ1,7,2,4.2,3,UCD,38.5325,-121.783,16,Mid,1921.036585,36.56435,-118.7764,0.2988229338668648,0.32476525380325294,0.4284632036279818,0.4635438006261669,344080.5527561202,1905.036585
L2_38_D,L2,SQ1_7_12,SQ1_7,SQ1,7,12,4,3.5,UCD,38.5325,-121.783,16,Mid,1921.036585,36.56435,-118.7764,0.2988229338668648,0.32476525380325294,0.4284632036279818,0.4635438006261669,344080.5527561202,1905.036585
H1_3_B,H1,SQ2_1_10,SQ2_1,SQ2,1,10,NA,NA,UCD,38.5325,-121.783,16,Mid,1934.45122,36.66557,-118.83543,0.28113397667575085,0.3101752747604399,0.4457962250308367,0.4869071271069376,332797.66623402084,1918.45122
H2_32_B,H2,SQ2_1_13,SQ2_1,SQ2,1,13,1.3,1.5,UCD,38.5325,-121.783,16,Mid,1934.45122,36.66557,-118.83543,0.28113397667575085,0.3101752747604399,0.4457962250308367,0.4869071271069376,332797.66623402084,1918.45122
A_25_B,A,SQ2_1_5,SQ2_1,SQ2,1,5,NA,NA,WL2,38.82599,-120.2509,2020,Mid,1934.45122,36.66557,-118.83543,0.26986030471198935,0.21540067180914552,0.42334597099779914,0.42098996360025726,270845.62816314533,-85.54878000000008
A_51_C,B,SQ2_1_8,SQ2_1,SQ2,1,8,NA,NA,WL2,38.82599,-120.2509,2020,Mid,1934.45122,36.66557,-118.83543,0.26986030471198935,0.21540067180914552,0.42334597099779914,0.42098996360025726,270845.62816314533,-85.54878000000008
B_30_D,C,SQ2_1_4,SQ2_1,SQ2,1,4,NA,NA,WL2,38.82599,-120.2509,2020,Mid,1934.45122,36.66557,-118.83543,0.26986030471198935,0.21540067180914552,0.42334597099779914,0.42098996360025726,270845.62816314533,-85.54878000000008
D_5_B,G,SQ2_1_1,SQ2_1,SQ2,1,1,1.3,1,WL2,38.82599,-120.2509,2020,Mid,1934.45122,36.66557,-118.83543,0.26986030471198935,0.21540067180914552,0.42334597099779914,0.42098996360025726,270845.62816314533,-85.54878000000008
E_7_B,H,SQ2_1_2,SQ2_1,SQ2,1,2,NA,NA,WL2,38.82599,-120.2509,2020,Mid,1934.45122,36.66557,-118.83543,0.26986030471198935,0.21540067180914552,0.42334597099779914,0.42098996360025726,270845.62816314533,-85.54878000000008
G_13_C,J,SQ2_1_3,SQ2_1,SQ2,1,3,5.8,3.5,WL2,38.82599,-120.2509,2020,Mid,1934.45122,36.66557,-118.83543,0.26986030471198935,0.21540067180914552,0.42334597099779914,0.42098996360025726,270845.62816314533,-85.54878000000008
G_36_D,K,SQ2_1_6,SQ2_1,SQ2,1,6,3.5,3.3,WL2,38.82599,-120.2509,2020,Mid,1934.45122,36.66557,-118.83543,0.26986030471198935,0.21540067180914552,0.42334597099779914,0.42098996360025726,270845.62816314533,-85.54878000000008
I_20_A,M,SQ2_1_7,SQ2_1,SQ2,1,7,NA,NA,WL2,38.82599,-120.2509,2020,Mid,1934.45122,36.66557,-118.83543,0.26986030471198935,0.21540067180914552,0.42334597099779914,0.42098996360025726,270845.62816314533,-85.54878000000008
E_26_A,H,SQ2_11_2,SQ2_11,SQ2,11,2,1.3,NA,WL2,38.82599,-120.2509,2020,Mid,1934.45122,36.66557,-118.83543,0.26986030471198935,0.21540067180914552,0.42334597099779914,0.42098996360025726,270845.62816314533,-85.54878000000008
B_52_D,C,SQ2_13_13,SQ2_13,SQ2,13,13,NA,NA,WL2,38.82599,-120.2509,2020,Mid,1934.45122,36.66557,-118.83543,0.26986030471198935,0.21540067180914552,0.42334597099779914,0.42098996360025726,270845.62816314533,-85.54878000000008
D_24_D,G,SQ2_13_3,SQ2_13,SQ2,13,3,NA,NA,WL2,38.82599,-120.2509,2020,Mid,1934.45122,36.66557,-118.83543,0.26986030471198935,0.21540067180914552,0.42334597099779914,0.42098996360025726,270845.62816314533,-85.54878000000008
D_43_C,F,SQ2_13_6,SQ2_13,SQ2,13,6,0.6,NA,WL2,38.82599,-120.2509,2020,Mid,1934.45122,36.66557,-118.83543,0.26986030471198935,0.21540067180914552,0.42334597099779914,0.42098996360025726,270845.62816314533,-85.54878000000008
H_33_D,K,SQ2_13_9,SQ2_13,SQ2,13,9,NA,NA,WL2,38.82599,-120.2509,2020,Mid,1934.45122,36.66557,-118.83543,0.26986030471198935,0.21540067180914552,0.42334597099779914,0.42098996360025726,270845.62816314533,-85.54878000000008
F_39_A,I,SQ2_2_6,SQ2_2,SQ2,2,6,1.7,2.3,WL2,38.82599,-120.2509,2020,Mid,1934.45122,36.66557,-118.83543,0.26986030471198935,0.21540067180914552,0.42334597099779914,0.42098996360025726,270845.62816314533,-85.54878000000008
D2_27_A,D2,SQ2_4_6,SQ2_4,SQ2,4,6,NA,NA,UCD,38.5325,-121.783,16,Mid,1934.45122,36.66557,-118.83543,0.28113397667575085,0.3101752747604399,0.4457962250308367,0.4869071271069376,332797.66623402084,1918.45122
J2_29_D,J2,SQ2_4_2,SQ2_4,SQ2,4,2,NA,NA,UCD,38.5325,-121.783,16,Mid,1934.45122,36.66557,-118.83543,0.28113397667575085,0.3101752747604399,0.4457962250308367,0.4869071271069376,332797.66623402084,1918.45122
L2_33_B,L2,SQ2_4_3,SQ2_4,SQ2,4,3,NA,NA,UCD,38.5325,-121.783,16,Mid,1934.45122,36.66557,-118.83543,0.28113397667575085,0.3101752747604399,0.4457962250308367,0.4869071271069376,332797.66623402084,1918.45122
A_50_C,B,SQ2_4_13,SQ2_4,SQ2,4,13,NA,NA,WL2,38.82599,-120.2509,2020,Mid,1934.45122,36.66557,-118.83543,0.26986030471198935,0.21540067180914552,0.42334597099779914,0.42098996360025726,270845.62816314533,-85.54878000000008
B_14_C,D,SQ2_4_10,SQ2_4,SQ2,4,10,NA,NA,WL2,38.82599,-120.2509,2020,Mid,1934.45122,36.66557,-118.83543,0.26986030471198935,0.21540067180914552,0.42334597099779914,0.42098996360025726,270845.62816314533,-85.54878000000008
C_34_A,E,SQ2_4_9,SQ2_4,SQ2,4,9,1.3,NA,WL2,38.82599,-120.2509,2020,Mid,1934.45122,36.66557,-118.83543,0.26986030471198935,0.21540067180914552,0.42334597099779914,0.42098996360025726,270845.62816314533,-85.54878000000008
C_50_C,F,SQ2_4_4,SQ2_4,SQ2,4,4,NA,NA,WL2,38.82599,-120.2509,2020,Mid,1934.45122,36.66557,-118.83543,0.26986030471198935,0.21540067180914552,0.42334597099779914,0.42098996360025726,270845.62816314533,-85.54878000000008
F_39_C,I,SQ2_4_12,SQ2_4,SQ2,4,12,NA,NA,WL2,38.82599,-120.2509,2020,Mid,1934.45122,36.66557,-118.83543,0.26986030471198935,0.21540067180914552,0.42334597099779914,0.42098996360025726,270845.62816314533,-85.54878000000008
G_20_A,J,SQ2_4_11,SQ2_4,SQ2,4,11,NA,NA,WL2,38.82599,-120.2509,2020,Mid,1934.45122,36.66557,-118.83543,0.26986030471198935,0.21540067180914552,0.42334597099779914,0.42098996360025726,270845.62816314533,-85.54878000000008
H_10_D,L,SQ2_4_6,SQ2_4,SQ2,4,6,NA,NA,WL2,38.82599,-120.2509,2020,Mid,1934.45122,36.66557,-118.83543,0.26986030471198935,0.21540067180914552,0.42334597099779914,0.42098996360025726,270845.62816314533,-85.54878000000008
D1_21_A,D1,SQ2_5_3,SQ2_5,SQ2,5,3,0.7,1.7,UCD,38.5325,-121.783,16,Mid,1934.45122,36.66557,-118.83543,0.28113397667575085,0.3101752747604399,0.4457962250308367,0.4869071271069376,332797.66623402084,1918.45122
F2_38_C,F2,SQ2_5_5,SQ2_5,SQ2,5,5,1.6,2,UCD,38.5325,-121.783,16,Mid,1934.45122,36.66557,-118.83543,0.28113397667575085,0.3101752747604399,0.4457962250308367,0.4869071271069376,332797.66623402084,1918.45122
L1_7_B,L1,SQ2_5_7,SQ2_5,SQ2,5,7,1.9,2,UCD,38.5325,-121.783,16,Mid,1934.45122,36.66557,-118.83543,0.28113397667575085,0.3101752747604399,0.4457962250308367,0.4869071271069376,332797.66623402084,1918.45122
D1_19_A,D1,SQ2_6_2,SQ2_6,SQ2,6,2,0.2,1.3,UCD,38.5325,-121.783,16,Mid,1934.45122,36.66557,-118.83543,0.28113397667575085,0.3101752747604399,0.4457962250308367,0.4869071271069376,332797.66623402084,1918.45122
D2_23_D,D2,SQ2_6_3,SQ2_6,SQ2,6,3,1,2.1,UCD,38.5325,-121.783,16,Mid,1934.45122,36.66557,-118.83543,0.28113397667575085,0.3101752747604399,0.4457962250308367,0.4869071271069376,332797.66623402084,1918.45122
F1_4_A,F1,SQ2_6_4,SQ2_6,SQ2,6,4,1.6,2.3,UCD,38.5325,-121.783,16,Mid,1934.45122,36.66557,-118.83543,0.28113397667575085,0.3101752747604399,0.4457962250308367,0.4869071271069376,332797.66623402084,1918.45122
