Bed,Date_Time,SoilTemp
C,2024-05-24T21:11:00Z,9
C,2024-05-25T00:11:00Z,5.5
C,2024-05-25T03:11:00Z,3
C,2024-05-25T06:11:00Z,1.5
C,2024-05-25T09:11:00Z,10
C,2024-05-25T12:11:00Z,23
C,2024-05-25T15:11:00Z,23.5
C,2024-05-25T18:11:00Z,14
C,2024-05-25T21:11:00Z,9
C,2024-05-26T00:11:00Z,5.5
C,2024-05-26T03:11:00Z,3
C,2024-05-26T06:11:00Z,1.5
C,2024-05-26T09:11:00Z,11
C,2024-05-26T12:11:00Z,25
C,2024-05-26T15:11:00Z,28
C,2024-05-26T18:11:00Z,18
C,2024-05-26T21:11:00Z,11.5
C,2024-05-27T00:11:00Z,8
C,2024-05-27T03:11:00Z,6
C,2024-05-27T06:11:00Z,4.5
C,2024-05-27T09:11:00Z,14
C,2024-05-27T12:11:00Z,27
C,2024-05-27T15:11:00Z,30.5
C,2024-05-27T18:11:00Z,19
C,2024-05-27T21:11:00Z,13
C,2024-05-28T00:11:00Z,9.5
C,2024-05-28T03:11:00Z,7
C,2024-05-28T06:11:00Z,5.5
C,2024-05-28T09:11:00Z,14.5
C,2024-05-28T12:11:00Z,27.5
C,2024-05-28T15:11:00Z,30
C,2024-05-28T18:11:00Z,18.5
C,2024-05-28T21:11:00Z,12.5
C,2024-05-29T00:11:00Z,8.5
C,2024-05-29T03:11:00Z,6
C,2024-05-29T06:11:00Z,4
C,2024-05-29T09:11:00Z,13.5
C,2024-05-29T12:11:00Z,26.5
C,2024-05-29T15:11:00Z,30
C,2024-05-29T18:11:00Z,19
C,2024-05-29T21:11:00Z,13
C,2024-05-30T00:11:00Z,9.5
C,2024-05-30T03:11:00Z,7
C,2024-05-30T06:11:00Z,5.5
C,2024-05-30T09:11:00Z,15
C,2024-05-30T12:11:00Z,27
C,2024-05-30T15:11:00Z,31
C,2024-05-30T18:11:00Z,20.5
C,2024-05-30T21:11:00Z,14.5
C,2024-05-31T00:11:00Z,11
C,2024-05-31T03:11:00Z,8.5
C,2024-05-31T06:11:00Z,6.5
C,2024-05-31T09:11:00Z,15.5
C,2024-05-31T12:11:00Z,28.5
C,2024-05-31T15:11:00Z,31
C,2024-05-31T18:11:00Z,20
C,2024-05-31T21:11:00Z,14
C,2024-06-01T00:11:00Z,10
C,2024-06-01T03:11:00Z,7.5
C,2024-06-01T06:11:00Z,6.5
C,2024-06-01T09:11:00Z,15.5
C,2024-06-01T12:11:00Z,28
C,2024-06-01T15:11:00Z,31
C,2024-06-01T18:11:00Z,19.5
C,2024-06-01T21:11:00Z,13.5
C,2024-06-02T00:11:00Z,11
C,2024-06-02T03:11:00Z,8
C,2024-06-02T06:11:00Z,6
C,2024-06-02T09:11:00Z,15.5
C,2024-06-02T12:11:00Z,26
C,2024-06-02T15:11:00Z,29.5
C,2024-06-02T18:11:00Z,20.5
C,2024-06-02T21:11:00Z,15
C,2024-06-03T00:11:00Z,11.5
C,2024-06-03T03:11:00Z,10
C,2024-06-03T06:11:00Z,9
C,2024-06-03T09:11:00Z,13.5
C,2024-06-03T12:11:00Z,17.5
C,2024-06-03T15:11:00Z,21
C,2024-06-03T18:11:00Z,17.5
C,2024-06-03T21:11:00Z,13
C,2024-06-04T00:11:00Z,9.5
C,2024-06-04T03:11:00Z,7.5
C,2024-06-04T06:11:00Z,6.5
C,2024-06-04T09:11:00Z,16
C,2024-06-04T12:11:00Z,29.5
C,2024-06-04T15:11:00Z,34
C,2024-06-04T18:11:00Z,23
C,2024-06-04T21:11:00Z,17
C,2024-06-05T00:11:00Z,13.5
C,2024-06-05T03:11:00Z,11
C,2024-06-05T06:11:00Z,9.5
C,2024-06-05T09:11:00Z,19
C,2024-06-05T12:11:00Z,31.5
C,2024-06-05T15:11:00Z,35
C,2024-06-05T18:11:00Z,24.5
C,2024-06-05T21:11:00Z,18.5
C,2024-06-06T00:11:00Z,15.5
C,2024-06-06T03:11:00Z,12.5
C,2024-06-06T06:11:00Z,12
C,2024-06-06T09:11:00Z,20.5
C,2024-06-06T12:11:00Z,31.5
C,2024-06-06T15:11:00Z,35
C,2024-06-06T18:11:00Z,24
C,2024-06-06T21:11:00Z,18
C,2024-06-07T00:11:00Z,14
C,2024-06-07T03:11:00Z,11.5
C,2024-06-07T06:11:00Z,9.5
C,2024-06-07T09:11:00Z,19
C,2024-06-07T12:11:00Z,31.5
C,2024-06-07T15:11:00Z,35.5
C,2024-06-07T18:11:00Z,23.5
C,2024-06-07T21:11:00Z,17.5
C,2024-06-08T00:11:00Z,13
C,2024-06-08T03:11:00Z,10
C,2024-06-08T06:11:00Z,7.5
C,2024-06-08T09:11:00Z,17.5
C,2024-06-08T12:11:00Z,28
C,2024-06-08T15:11:00Z,28
C,2024-06-08T18:11:00Z,21.5
C,2024-06-08T21:11:00Z,16.5
C,2024-06-09T00:11:00Z,13.5
C,2024-06-09T03:11:00Z,11
C,2024-06-09T06:11:00Z,9
C,2024-06-09T09:11:00Z,17.5
C,2024-06-09T12:11:00Z,29.5
C,2024-06-09T15:11:00Z,34
C,2024-06-09T18:11:00Z,22
C,2024-06-09T21:11:00Z,16
C,2024-06-10T00:11:00Z,12
C,2024-06-10T03:11:00Z,9
C,2024-06-10T06:11:00Z,8.5
C,2024-06-10T09:11:00Z,18.5
C,2024-06-10T12:11:00Z,31.5
C,2024-06-10T15:11:00Z,35.5
C,2024-06-10T18:11:00Z,24
C,2024-06-10T21:11:00Z,18
C,2024-06-11T00:11:00Z,14.5
C,2024-06-11T03:11:00Z,12
C,2024-06-11T06:11:00Z,10.5
C,2024-06-11T09:11:00Z,20
C,2024-06-11T12:11:00Z,32
C,2024-06-11T15:11:00Z,35.5
C,2024-06-11T18:11:00Z,23
C,2024-06-11T21:11:00Z,18.5
C,2024-06-12T00:11:00Z,15
C,2024-06-12T03:11:00Z,12
C,2024-06-12T06:11:00Z,10.5
C,2024-06-12T09:11:00Z,14
C,2024-06-12T12:11:00Z,20
C,2024-06-12T15:11:00Z,22.5
C,2024-06-12T18:11:00Z,19.5
C,2024-06-12T21:11:00Z,16.5
C,2024-06-13T00:11:00Z,13.5
C,2024-06-13T03:11:00Z,11.5
C,2024-06-13T06:11:00Z,10.5
C,2024-06-13T09:11:00Z,14.5
C,2024-06-13T12:11:00Z,20
C,2024-06-13T15:11:00Z,23
C,2024-06-13T18:11:00Z,18
C,2024-06-13T21:11:00Z,15
C,2024-06-14T00:11:00Z,12.5
C,2024-06-14T03:11:00Z,10.5
C,2024-06-14T06:11:00Z,9
C,2024-06-14T09:11:00Z,11.5
C,2024-06-14T12:11:00Z,22
C,2024-06-14T15:11:00Z,23.5
C,2024-06-14T18:11:00Z,17
C,2024-06-14T21:11:00Z,13.5
C,2024-06-15T00:11:00Z,10.5
C,2024-06-15T03:11:00Z,8.5
C,2024-06-15T06:11:00Z,6.5
C,2024-06-15T09:11:00Z,11.5
C,2024-06-15T12:11:00Z,20
C,2024-06-15T15:11:00Z,23
C,2024-06-15T18:11:00Z,17
C,2024-06-15T21:11:00Z,13
C,2024-06-16T00:11:00Z,10
C,2024-06-16T03:11:00Z,8
C,2024-06-16T06:11:00Z,6.5
C,2024-06-16T09:11:00Z,11.5
C,2024-06-16T12:11:00Z,20.5
C,2024-06-16T15:11:00Z,22.5
C,2024-06-16T18:11:00Z,16
C,2024-06-16T21:11:00Z,12
C,2024-06-17T00:11:00Z,9
C,2024-06-17T03:11:00Z,7
C,2024-06-17T06:11:00Z,5.5
C,2024-06-17T09:11:00Z,10
C,2024-06-17T12:11:00Z,19
C,2024-06-17T15:11:00Z,21.5
C,2024-06-17T18:11:00Z,15.5
C,2024-06-17T21:11:00Z,10.5
C,2024-06-18T00:11:00Z,7
C,2024-06-18T03:11:00Z,4.5
C,2024-06-18T06:11:00Z,3
C,2024-06-18T09:11:00Z,8.5
C,2024-06-18T12:11:00Z,27.5
C,2024-06-18T15:11:00Z,31.5
C,2024-06-18T18:11:00Z,19
C,2024-06-18T21:11:00Z,12.5
C,2024-06-19T00:11:00Z,8.5
C,2024-06-19T03:11:00Z,6
C,2024-06-19T06:11:00Z,4.5
C,2024-06-19T09:11:00Z,14.5
C,2024-06-19T12:11:00Z,29.5
C,2024-06-19T15:11:00Z,34
C,2024-06-19T18:11:00Z,22
C,2024-06-19T21:11:00Z,15
C,2024-06-20T00:11:00Z,11
C,2024-06-20T03:11:00Z,8.5
C,2024-06-20T06:11:00Z,6.5
C,2024-06-20T09:11:00Z,16.5
C,2024-06-20T12:11:00Z,32.5
C,2024-06-20T15:11:00Z,31.5
C,2024-06-20T18:11:00Z,23
C,2024-06-20T21:11:00Z,16.5
C,2024-06-21T00:11:00Z,12
C,2024-06-21T03:11:00Z,9.5
C,2024-06-21T06:11:00Z,8.5
C,2024-06-21T09:11:00Z,18
C,2024-06-21T12:11:00Z,33.5
C,2024-06-21T15:11:00Z,37.5
C,2024-06-21T18:11:00Z,25
C,2024-06-21T21:11:00Z,18.5
C,2024-06-22T00:11:00Z,14.5
C,2024-06-22T03:11:00Z,11.5
C,2024-06-22T06:11:00Z,10
C,2024-06-22T09:11:00Z,19.5
C,2024-06-22T12:11:00Z,35.5
C,2024-06-22T15:11:00Z,40.5
C,2024-06-22T18:11:00Z,27
C,2024-06-22T21:11:00Z,20
C,2024-06-23T00:11:00Z,15
C,2024-06-23T03:11:00Z,12
C,2024-06-23T06:11:00Z,10.5
C,2024-06-23T09:11:00Z,20
C,2024-06-23T12:11:00Z,35.5
C,2024-06-23T15:11:00Z,40.5
C,2024-06-23T18:11:00Z,27
C,2024-06-23T21:11:00Z,19.5
C,2024-06-24T00:11:00Z,15
C,2024-06-24T03:11:00Z,12.5
C,2024-06-24T06:11:00Z,11
C,2024-06-24T09:11:00Z,18.5
C,2024-06-24T12:11:00Z,35
C,2024-06-24T15:11:00Z,41.5
C,2024-06-24T18:11:00Z,27.5
C,2024-06-24T21:11:00Z,20.5
C,2024-06-25T00:11:00Z,16.5
C,2024-06-25T03:11:00Z,14.5
C,2024-06-25T06:11:00Z,13
C,2024-06-25T09:11:00Z,20.5
C,2024-06-25T12:11:00Z,36
C,2024-06-25T15:11:00Z,40
C,2024-06-25T18:11:00Z,27
C,2024-06-25T21:11:00Z,20
C,2024-06-26T00:11:00Z,17
C,2024-06-26T03:11:00Z,15
C,2024-06-26T06:11:00Z,13.5
C,2024-06-26T09:11:00Z,18.5
C,2024-06-26T12:11:00Z,37.5
C,2024-06-26T15:11:00Z,38
C,2024-06-26T18:11:00Z,26
C,2024-06-26T21:11:00Z,19.5
C,2024-06-27T00:11:00Z,15
C,2024-06-27T03:11:00Z,12
C,2024-06-27T06:11:00Z,10.5
C,2024-06-27T09:11:00Z,19.5
C,2024-06-27T12:11:00Z,38.5
C,2024-06-27T15:11:00Z,44.5
C,2024-06-27T18:11:00Z,26.5
C,2024-06-27T21:11:00Z,18.5
C,2024-06-28T00:11:00Z,14
C,2024-06-28T03:11:00Z,11.5
C,2024-06-28T06:11:00Z,9.5
C,2024-06-28T09:11:00Z,18.5
C,2024-06-28T12:11:00Z,40
C,2024-06-28T15:11:00Z,47.5
C,2024-06-28T18:11:00Z,27
C,2024-06-28T21:11:00Z,18.5
C,2024-06-29T00:11:00Z,14
C,2024-06-29T03:11:00Z,11.5
C,2024-06-29T06:11:00Z,10
C,2024-06-29T09:11:00Z,20
C,2024-06-29T12:11:00Z,42
C,2024-06-29T15:11:00Z,49.5
C,2024-06-29T18:11:00Z,27.5
C,2024-06-29T21:11:00Z,18.5
C,2024-06-30T00:11:00Z,14
C,2024-06-30T03:11:00Z,11.5
C,2024-06-30T06:11:00Z,9.5
C,2024-06-30T09:11:00Z,21
C,2024-06-30T12:11:00Z,44
C,2024-06-30T15:11:00Z,51
C,2024-06-30T18:11:00Z,28
C,2024-06-30T21:11:00Z,19
C,2024-07-01T00:11:00Z,14
C,2024-07-01T03:11:00Z,10.5
C,2024-07-01T06:11:00Z,9.5
C,2024-07-01T09:11:00Z,22
C,2024-07-01T12:11:00Z,46
C,2024-07-01T15:11:00Z,53.5
C,2024-07-01T18:11:00Z,30
C,2024-07-01T21:11:00Z,20
C,2024-07-02T00:11:00Z,15.5
C,2024-07-02T03:11:00Z,13.5
C,2024-07-02T06:11:00Z,12.5
C,2024-07-02T09:11:00Z,24
D,2023-10-27T18:08:00Z,4
D,2023-10-27T21:08:00Z,1.5
D,2023-10-28T00:08:00Z,1
D,2023-10-28T03:08:00Z,0
D,2023-10-28T06:08:00Z,-0.5
D,2023-10-28T09:08:00Z,-1
D,2023-10-28T12:08:00Z,0.5
D,2023-10-28T15:08:00Z,3.5
D,2023-10-28T18:08:00Z,2
D,2023-10-28T21:08:00Z,1
D,2023-10-29T00:08:00Z,0.5
D,2023-10-29T03:08:00Z,0
D,2023-10-29T06:08:00Z,0
D,2023-10-29T09:08:00Z,-0.5
D,2023-10-29T12:08:00Z,1
D,2023-10-29T15:08:00Z,7
D,2023-10-29T18:08:00Z,4.5
D,2023-10-29T21:08:00Z,1.5
D,2023-10-30T00:08:00Z,0.5
D,2023-10-30T03:08:00Z,0
D,2023-10-30T06:08:00Z,-0.5
D,2023-10-30T09:08:00Z,-0.5
D,2023-10-30T12:08:00Z,1
D,2023-10-30T15:08:00Z,8.5
D,2023-10-30T18:08:00Z,6
D,2023-10-30T21:08:00Z,2
D,2023-10-31T00:08:00Z,1
D,2023-10-31T03:08:00Z,0.5
D,2023-10-31T06:08:00Z,0
D,2023-10-31T09:08:00Z,0
D,2023-10-31T12:08:00Z,1.5
D,2023-10-31T15:08:00Z,9
D,2023-10-31T18:08:00Z,6
D,2023-10-31T21:08:00Z,2.5
D,2023-11-01T00:08:00Z,1
D,2023-11-01T03:08:00Z,0.5
D,2023-11-01T06:08:00Z,0
D,2023-11-01T09:08:00Z,0
D,2023-11-01T12:08:00Z,2.5
D,2023-11-01T15:08:00Z,8
D,2023-11-01T18:08:00Z,6.5
D,2023-11-01T21:08:00Z,3.5
D,2023-11-02T00:08:00Z,1.5
D,2023-11-02T03:08:00Z,1
D,2023-11-02T06:08:00Z,0.5
D,2023-11-02T09:08:00Z,0.5
D,2023-11-02T12:08:00Z,7.5
D,2023-11-02T15:08:00Z,11
D,2023-11-02T18:08:00Z,8
D,2023-11-02T21:08:00Z,6
D,2023-11-03T00:08:00Z,4.5
D,2023-11-03T03:08:00Z,3.5
D,2023-11-03T06:08:00Z,1.5
D,2023-11-03T09:08:00Z,1.5
D,2023-11-03T12:08:00Z,9.5
D,2023-11-03T15:08:00Z,13
D,2023-11-03T18:08:00Z,10
D,2023-11-03T21:08:00Z,6.5
D,2023-11-04T00:08:00Z,4
D,2023-11-04T03:08:00Z,3
D,2023-11-04T06:08:00Z,2
D,2023-11-04T09:08:00Z,2
D,2023-11-04T12:08:00Z,9.5
D,2023-11-04T15:08:00Z,10.5
D,2023-11-04T18:08:00Z,9
D,2023-11-04T21:08:00Z,5.5
D,2023-11-05T00:08:00Z,6
D,2023-11-05T02:08:00Z,6
D,2023-11-05T05:08:00Z,5.5
D,2023-11-05T08:08:00Z,5.5
D,2023-11-05T11:08:00Z,7.5
D,2023-11-05T14:08:00Z,9
D,2023-11-05T17:08:00Z,8
D,2023-11-05T20:08:00Z,7
D,2023-11-05T23:08:00Z,6.5
D,2023-11-06T02:08:00Z,6
D,2023-11-06T05:08:00Z,5.5
D,2023-11-06T08:08:00Z,5
D,2023-11-06T11:08:00Z,4.5
D,2023-11-06T14:08:00Z,4.5
D,2023-11-06T17:08:00Z,4
D,2023-11-06T20:08:00Z,3.5
D,2023-11-06T23:08:00Z,2.5
D,2023-11-07T02:08:00Z,1.5
D,2023-11-07T05:08:00Z,1.5
D,2023-11-07T08:08:00Z,1
D,2023-11-07T11:08:00Z,2.5
D,2023-11-07T14:08:00Z,5.5
D,2023-11-07T17:08:00Z,3.5
D,2023-11-07T20:08:00Z,1.5
D,2023-11-07T23:08:00Z,1
D,2023-11-08T02:08:00Z,0.5
D,2023-11-08T05:08:00Z,0
D,2023-11-08T08:08:00Z,0
D,2023-11-08T11:08:00Z,0
D,2023-11-08T14:08:00Z,4
D,2023-11-08T17:08:00Z,2
D,2023-11-08T20:08:00Z,1
D,2023-11-08T23:08:00Z,0.5
D,2023-11-09T02:08:00Z,-0.5
D,2023-11-09T05:08:00Z,-1
D,2023-11-09T08:08:00Z,-1
D,2023-11-09T11:08:00Z,0
D,2023-11-09T14:08:00Z,2.5
D,2023-11-09T17:08:00Z,2.5
D,2023-11-09T20:08:00Z,1
D,2023-11-09T23:08:00Z,0.5
D,2023-11-10T02:08:00Z,0
D,2023-11-10T05:08:00Z,-0.5
D,2023-11-10T08:08:00Z,0
D,2023-11-10T11:08:00Z,1
D,2023-11-10T14:08:00Z,6.5
D,2023-11-10T17:08:00Z,3.5
D,2023-11-10T20:08:00Z,1.5
D,2023-11-10T23:08:00Z,1
D,2023-11-11T02:08:00Z,0.5
D,2023-11-11T05:08:00Z,0
D,2023-11-11T08:08:00Z,0
D,2023-11-11T11:08:00Z,1
D,2023-11-11T14:08:00Z,7.5
D,2023-11-11T17:08:00Z,5
D,2023-11-11T20:08:00Z,2
D,2023-11-11T23:08:00Z,1
D,2023-11-12T02:08:00Z,0.5
D,2023-11-12T05:08:00Z,0
D,2023-11-12T08:08:00Z,0
D,2023-11-12T11:08:00Z,1
D,2023-11-12T14:08:00Z,6
D,2023-11-12T17:08:00Z,4
D,2023-11-12T20:08:00Z,2
D,2023-11-12T23:08:00Z,1.5
D,2023-11-13T02:08:00Z,1
D,2023-11-13T05:08:00Z,1
D,2023-11-13T08:08:00Z,0.5
D,2023-11-13T11:08:00Z,5
D,2023-11-13T14:08:00Z,7
D,2023-11-13T17:08:00Z,4.5
D,2023-11-13T20:08:00Z,2
D,2023-11-13T23:08:00Z,1.5
D,2023-11-14T02:08:00Z,1
D,2023-11-14T05:08:00Z,0.5
D,2023-11-14T08:08:00Z,0.5
D,2023-11-14T11:08:00Z,3.5
D,2023-11-14T14:08:00Z,6
D,2023-11-14T17:08:00Z,4
D,2023-11-14T20:08:00Z,2
D,2023-11-14T23:08:00Z,1
D,2023-11-15T02:08:00Z,0.5
D,2023-11-15T05:08:00Z,0
D,2023-11-15T08:08:00Z,0
D,2023-11-15T11:08:00Z,1
D,2023-11-15T14:08:00Z,4.5
D,2023-11-15T17:08:00Z,4
D,2023-11-15T20:08:00Z,3.5
D,2023-11-15T23:08:00Z,3.5
D,2023-11-16T02:08:00Z,3.5
D,2023-11-16T05:08:00Z,3
D,2023-11-16T08:08:00Z,3.5
D,2023-11-16T11:08:00Z,6
D,2023-11-16T14:08:00Z,8.5
D,2023-11-16T17:08:00Z,6
D,2023-11-16T20:08:00Z,3
D,2023-11-16T23:08:00Z,2
D,2023-11-17T02:08:00Z,1.5
D,2023-11-17T05:08:00Z,1
D,2023-11-17T08:08:00Z,0.5
D,2023-11-17T11:08:00Z,1
D,2023-11-17T14:08:00Z,5
D,2023-11-17T17:08:00Z,4
D,2023-11-17T20:08:00Z,3.5
D,2023-11-17T23:08:00Z,3
D,2023-11-18T02:08:00Z,3
D,2023-11-18T05:08:00Z,3
D,2023-11-18T08:08:00Z,3
D,2023-11-18T11:08:00Z,4
D,2023-11-18T14:08:00Z,4
D,2023-11-18T17:08:00Z,3
D,2023-11-18T20:08:00Z,3
D,2023-11-18T23:08:00Z,2
D,2023-11-19T02:08:00Z,1
D,2023-11-19T05:08:00Z,1
D,2023-11-19T08:08:00Z,1
D,2023-11-19T11:08:00Z,1
D,2023-11-19T14:08:00Z,1
D,2023-11-19T17:08:00Z,1.5
D,2023-11-19T20:08:00Z,1
D,2023-11-19T23:08:00Z,0.5
D,2023-11-20T02:08:00Z,0.5
D,2023-11-20T05:08:00Z,0.5
D,2023-11-20T08:08:00Z,0.5
D,2023-11-20T11:08:00Z,1.5
D,2023-11-20T14:08:00Z,6.5
D,2023-11-20T17:08:00Z,5
D,2023-11-20T20:08:00Z,2.5
D,2023-11-20T23:08:00Z,1.5
D,2023-11-21T02:08:00Z,1
D,2023-11-21T05:08:00Z,1
D,2023-11-21T08:08:00Z,0.5
D,2023-11-21T11:08:00Z,3
D,2023-11-21T14:08:00Z,6
D,2023-11-21T17:08:00Z,4.5
D,2023-11-21T20:08:00Z,2
D,2023-11-21T23:08:00Z,1.5
D,2023-11-22T02:08:00Z,1
D,2023-11-22T05:08:00Z,0
D,2023-11-22T08:08:00Z,0
D,2023-11-22T11:08:00Z,1
D,2023-11-22T14:08:00Z,5.5
D,2023-11-22T17:08:00Z,4.5
D,2023-11-22T20:08:00Z,3.5
D,2023-11-22T23:08:00Z,2
D,2023-11-23T02:08:00Z,1.5
D,2023-11-23T05:08:00Z,1.5
D,2023-11-23T08:08:00Z,1.5
D,2023-11-23T11:08:00Z,4.5
D,2023-11-23T14:08:00Z,7.5
D,2023-11-23T17:08:00Z,3
D,2023-11-23T20:08:00Z,1.5
D,2023-11-23T23:08:00Z,0.5
D,2023-11-24T02:08:00Z,0
D,2023-11-24T05:08:00Z,-1
D,2023-11-24T08:08:00Z,-1.5
D,2023-11-24T11:08:00Z,0
D,2023-11-24T14:08:00Z,0.5
D,2023-11-24T17:08:00Z,0.5
D,2023-11-24T20:08:00Z,0
D,2023-11-24T23:08:00Z,-0.5
D,2023-11-25T02:08:00Z,-1.5
D,2023-11-25T05:08:00Z,-2.5
D,2023-11-25T08:08:00Z,-2.5
D,2023-11-25T11:08:00Z,0
D,2023-11-25T14:08:00Z,0
D,2023-11-25T17:08:00Z,0
D,2023-11-25T20:08:00Z,0
D,2023-11-25T23:08:00Z,-1
D,2023-11-26T02:08:00Z,-2
D,2023-11-26T05:08:00Z,-2.5
D,2023-11-26T08:08:00Z,-2.5
D,2023-11-26T11:08:00Z,0
D,2023-11-26T14:08:00Z,0
D,2023-11-26T17:08:00Z,0
D,2023-11-26T20:08:00Z,0
D,2023-11-26T23:08:00Z,-1
D,2023-11-27T02:08:00Z,-1.5
D,2023-11-27T05:08:00Z,-1
D,2023-11-27T08:08:00Z,-1
D,2023-11-27T11:08:00Z,0
D,2023-11-27T14:08:00Z,0.5
D,2023-11-27T17:08:00Z,0
D,2023-11-27T20:08:00Z,0
D,2023-11-27T23:08:00Z,-1
D,2023-11-28T02:08:00Z,-2
D,2023-11-28T05:08:00Z,-2.5
D,2023-11-28T08:08:00Z,-2.5
D,2023-11-28T11:08:00Z,0
D,2023-11-28T14:08:00Z,0
D,2023-11-28T17:08:00Z,0
D,2023-11-28T20:08:00Z,0
D,2023-11-28T23:08:00Z,-1
D,2023-11-29T02:08:00Z,-1.5
D,2023-11-29T05:08:00Z,-2
D,2023-11-29T08:08:00Z,-1
D,2023-11-29T11:08:00Z,0
D,2023-11-29T14:08:00Z,1
D,2023-11-29T17:08:00Z,0
D,2023-11-29T20:08:00Z,0
D,2023-11-29T23:08:00Z,-0.5
D,2023-11-30T02:08:00Z,-0.5
D,2023-11-30T05:08:00Z,-0.5
D,2023-11-30T08:08:00Z,-0.5
D,2023-11-30T11:08:00Z,0
D,2023-11-30T14:08:00Z,0
D,2023-11-30T17:08:00Z,0
D,2023-11-30T20:08:00Z,0
D,2023-11-30T23:08:00Z,0
D,2023-12-01T02:08:00Z,0
D,2023-12-01T05:08:00Z,0
D,2023-12-01T08:08:00Z,0
D,2023-12-01T11:08:00Z,0
D,2023-12-01T14:08:00Z,0
D,2023-12-01T17:08:00Z,0
D,2023-12-01T20:08:00Z,0
D,2023-12-01T23:08:00Z,0
D,2023-12-02T02:08:00Z,0
D,2023-12-02T05:08:00Z,0
D,2023-12-02T08:08:00Z,0
D,2023-12-02T11:08:00Z,0
D,2023-12-02T14:08:00Z,0
D,2023-12-02T17:08:00Z,0
D,2023-12-02T20:08:00Z,0
D,2023-12-02T23:08:00Z,0
D,2023-12-03T02:08:00Z,0
D,2023-12-03T05:08:00Z,0
D,2023-12-03T08:08:00Z,0
D,2023-12-03T11:08:00Z,0
D,2023-12-03T14:08:00Z,0
D,2023-12-03T17:08:00Z,0
D,2023-12-03T20:08:00Z,0
D,2023-12-03T23:08:00Z,0
D,2023-12-04T02:08:00Z,0
D,2023-12-04T05:08:00Z,0
D,2023-12-04T08:08:00Z,0
D,2023-12-04T11:08:00Z,0
D,2023-12-04T14:08:00Z,0
D,2023-12-04T17:08:00Z,0
D,2023-12-04T20:08:00Z,0
D,2023-12-04T23:08:00Z,0
D,2023-12-05T02:08:00Z,0
D,2023-12-05T05:08:00Z,0
D,2023-12-05T08:08:00Z,0
D,2023-12-05T11:08:00Z,0
D,2023-12-05T14:08:00Z,0
D,2023-12-05T17:08:00Z,0
D,2023-12-05T20:08:00Z,0
D,2023-12-05T23:08:00Z,0
D,2023-12-06T02:08:00Z,0
D,2023-12-06T05:08:00Z,0
D,2023-12-06T08:08:00Z,0
D,2023-12-06T11:08:00Z,0
D,2023-12-06T14:08:00Z,0
D,2023-12-06T17:08:00Z,0
D,2023-12-06T20:08:00Z,0
D,2023-12-06T23:08:00Z,0
D,2023-12-07T02:08:00Z,0
D,2023-12-07T05:08:00Z,0
D,2023-12-07T08:08:00Z,0
D,2023-12-07T11:08:00Z,0
D,2023-12-07T14:08:00Z,0
D,2023-12-07T17:08:00Z,0
D,2023-12-07T20:08:00Z,0
D,2023-12-07T23:08:00Z,0
D,2023-12-08T02:08:00Z,0
D,2023-12-08T05:08:00Z,0
D,2023-12-08T08:08:00Z,0
D,2023-12-08T11:08:00Z,0
D,2023-12-08T14:08:00Z,0
D,2023-12-08T17:08:00Z,0
D,2023-12-08T20:08:00Z,0
D,2023-12-08T23:08:00Z,0
D,2023-12-09T02:08:00Z,0
D,2023-12-09T05:08:00Z,0
D,2023-12-09T08:08:00Z,0
D,2023-12-09T11:08:00Z,0
D,2023-12-09T14:08:00Z,0
D,2023-12-09T17:08:00Z,0
D,2023-12-09T20:08:00Z,0
D,2023-12-09T23:08:00Z,0
D,2023-12-10T02:08:00Z,0
D,2023-12-10T05:08:00Z,0
D,2023-12-10T08:08:00Z,0
D,2023-12-10T11:08:00Z,0
D,2023-12-10T14:08:00Z,0
D,2023-12-10T17:08:00Z,0
D,2023-12-10T20:08:00Z,0
D,2023-12-10T23:08:00Z,0
D,2023-12-11T02:08:00Z,0
D,2023-12-11T05:08:00Z,0
D,2023-12-11T08:08:00Z,0
D,2023-12-11T11:08:00Z,0
D,2023-12-11T14:08:00Z,0
D,2023-12-11T17:08:00Z,0
D,2023-12-11T20:08:00Z,0
D,2023-12-11T23:08:00Z,0
D,2023-12-12T02:08:00Z,0
D,2023-12-12T05:08:00Z,0
D,2023-12-12T08:08:00Z,0
D,2023-12-12T11:08:00Z,0
D,2023-12-12T14:08:00Z,0
D,2023-12-12T17:08:00Z,0
D,2023-12-12T20:08:00Z,0
D,2023-12-12T23:08:00Z,0
D,2023-12-13T02:08:00Z,0
D,2023-12-13T05:08:00Z,0
D,2023-12-13T08:08:00Z,0
D,2023-12-13T11:08:00Z,0
D,2023-12-13T14:08:00Z,0
D,2023-12-13T17:08:00Z,0
D,2023-12-13T20:08:00Z,0
D,2023-12-13T23:08:00Z,0
D,2023-12-14T02:08:00Z,0
D,2023-12-14T05:08:00Z,0
D,2023-12-14T08:08:00Z,0
D,2023-12-14T11:08:00Z,0
D,2023-12-14T14:08:00Z,0
D,2023-12-14T17:08:00Z,0
D,2023-12-14T20:08:00Z,0
D,2023-12-14T23:08:00Z,0
D,2023-12-15T02:08:00Z,0
D,2023-12-15T05:08:00Z,0
D,2023-12-15T08:08:00Z,0
D,2023-12-15T11:08:00Z,0
D,2023-12-15T14:08:00Z,0
D,2023-12-15T17:08:00Z,0
D,2023-12-15T20:08:00Z,0
D,2023-12-15T23:08:00Z,0
