month,growmonth,parent.pop,elevation.group,elev_m,PckSum,year,cwd,pck,ppt,tmn,tmx,AvgFirstMonth,AvgLastMonth
11,3,TM2,Low,379.1526973,5.467333396275838,1981,14.869999885559082,0,396.80999755859375,7.800000190734863,16.479999542236328,2,10
12,4,TM2,Low,379.1526973,5.467333396275838,1981,0,0,293.69000244140625,4.860000133514404,12.380000114440918,2,10
1,5,TM2,Low,379.1526973,5.467333396275838,1981,20.469999313354492,0,235.88999938964844,4.099999904632568,13.039999961853027,2,10
2,6,TM2,Low,379.1526973,5.467333396275838,1981,21.479999542236328,0,79.44000244140625,4.96999979019165,15.619999885559082,2,10
3,7,TM2,Low,379.1526973,5.467333396275838,1981,24.459999084472656,0,197.11000061035156,5.21999979019165,15.90999984741211,2,10
4,8,TM2,Low,379.1526973,5.467333396275838,1981,50.90999984741211,0,48.18000030517578,7.929999828338623,21.719999313354492,2,10
5,9,TM2,Low,379.1526973,5.467333396275838,1981,91.1500015258789,0,23.479999542236328,10.970000267028809,25.88999938964844,2,10
6,10,TM2,Low,379.1526973,5.467333396275838,1981,113.9000015258789,0,0.5,15.56999969482422,32.7599983215332,2,10
11,3,BH,Low,511.4294422,0.23399999936421711,1982,37.56999969482422,0,189.38999938964844,3.799999952316284,14.149999618530272,2,10
12,4,BH,Low,511.4294422,0.23399999936421711,1982,26.020000457763672,0,149.3000030517578,1.7599999904632568,11.989999771118164,2,10
1,5,BH,Low,511.4294422,0.23399999936421711,1982,24.329999923706055,7.019999980926514,202.8800048828125,0.4000000059604645,10.869999885559082,2,10
2,6,BH,Low,511.4294422,0.23399999936421711,1982,37.81999969482422,0,108.4000015258789,3.430000066757202,15.270000457763672,2,10
3,7,BH,Low,511.4294422,0.23399999936421711,1982,39.58000183105469,0,201.9199981689453,3.7899999618530273,14.0600004196167,2,10
4,8,BH,Low,511.4294422,0.23399999936421711,1982,38.77000045776367,0,108.04000091552734,5.909999847412109,18.200000762939453,2,10
5,9,BH,Low,511.4294422,0.23399999936421711,1982,73.95999908447266,0,1.649999976158142,9.739999771118164,26.5,2,10
6,10,BH,Low,511.4294422,0.23399999936421711,1982,33.939998626708984,0,14.329999923706056,11.59000015258789,28.36000061035156,2,10
11,3,CC,Low,313,0.9510000069936116,1982,27.36000061035156,0,236.05999755859375,4.630000114440918,14.010000228881836,2,11
12,4,CC,Low,313,0.9510000069936116,1982,19.170000076293945,0,170.1999969482422,2.75,12.880000114440918,2,11
1,5,CC,Low,313,0.9510000069936116,1982,16.469999313354492,0,192.72000122070312,1.2599999904632568,10,2,11
2,6,CC,Low,313,0.9510000069936116,1982,31.34000015258789,0,130.47999572753906,4.71999979019165,15.470000267028809,2,11
3,7,CC,Low,313,0.9510000069936116,1982,34.09000015258789,0,235.5500030517578,5.21999979019165,14.609999656677246,2,11
4,8,CC,Low,313,0.9510000069936116,1982,35.86000061035156,0,176.02000427246094,6.920000076293945,18.3799991607666,2,11
5,9,CC,Low,313,0.9510000069936116,1982,71.95999908447266,0,0.5600000023841858,11.34000015258789,27.950000762939453,2,11
6,10,CC,Low,313,0.9510000069936116,1982,34.029998779296875,0,22.25,12.75,28.34000015258789,2,11
7,11,CC,Low,313,0.9510000069936116,1982,53.349998474121094,0,2.2799999713897705,15.75,32.54999923706055,2,11
11,3,IH,Low,454.1298385,17.344000211358072,1982,22.290000915527344,0,254.5800018310547,2.7200000286102295,13.15999984741211,2,12
12,4,IH,Low,454.1298385,17.344000211358072,1982,17.170000076293945,0,216.13999938964844,0.9399999976158142,11.989999771118164,2,12
1,5,IH,Low,454.1298385,17.344000211358072,1982,14.90999984741211,29.290000915527344,229.11000061035156,-0.2199999988079071,9.890000343322754,2,12
2,6,IH,Low,454.1298385,17.344000211358072,1982,23.06999969482422,0,171.83999633789062,3.25,14.770000457763672,2,12
3,7,IH,Low,454.1298385,17.344000211358072,1982,19.950000762939453,0,277.9200134277344,3.4800000190734863,13.260000228881836,2,12
4,8,IH,Low,454.1298385,17.344000211358072,1982,21.239999771118164,0,208.36000061035156,4.929999828338623,17.1299991607666,2,12
5,9,IH,Low,454.1298385,17.344000211358072,1982,52.5099983215332,0,1.2999999523162842,9.300000190734863,25.90999984741211,2,12
6,10,IH,Low,454.1298385,17.344000211358072,1982,33.58000183105469,0,15.06999969482422,10.970000267028809,26.290000915527344,2,12
7,11,IH,Low,454.1298385,17.344000211358072,1982,0,0,1.690000057220459,14.520000457763672,30.93000030517578,2,12
8,12,IH,Low,454.1298385,17.344000211358072,1982,143.6199951171875,0,0.8299999833106995,14.899999618530272,32.099998474121094,2,12
11,3,SC,Low,421.5178299,0.5973333199818929,1982,27.1299991607666,0,185.8699951171875,3.1700000762939453,13.93000030517578,2,10
12,4,SC,Low,421.5178299,0.5973333199818929,1982,20.63999938964844,0,165.27000427246094,1.4199999570846558,12.479999542236328,2,10
1,5,SC,Low,421.5178299,0.5973333199818929,1982,18.600000381469727,14.979999542236328,209.02000427246097,0.119999997317791,10.270000457763672,2,10
2,6,SC,Low,421.5178299,0.5973333199818929,1982,26.93000030517578,0,136.27000427246094,3.200000047683716,15.609999656677246,2,10
3,7,SC,Low,421.5178299,0.5973333199818929,1982,28.850000381469727,0,228.69000244140625,4.110000133514404,14.3100004196167,2,10
4,8,SC,Low,421.5178299,0.5973333199818929,1982,35.40999984741211,0,156.82000732421875,5.400000095367432,17.8700008392334,2,10
5,9,SC,Low,421.5178299,0.5973333199818929,1982,70.29000091552734,0,2.9600000381469727,9.31999969482422,26.739999771118164,2,10
6,10,SC,Low,421.5178299,0.5973333199818929,1982,92.70999908447266,0,8.470000267028809,10.880000114440918,27.760000228881836,2,10
11,3,TM2,Low,379.1526973,5.467333396275838,1982,15.880000114440918,0,256.07000732421875,4.21999979019165,13.670000076293944,2,10
12,4,TM2,Low,379.1526973,5.467333396275838,1982,2.5399999618530273,0,190.19000244140625,2.3499999046325684,12.460000038146973,2,10
1,5,TM2,Low,379.1526973,5.467333396275838,1982,3.910000085830689,2.9800000190734863,200.6499938964844,0.800000011920929,9.65999984741211,2,10
2,6,TM2,Low,379.1526973,5.467333396275838,1982,0,0,143.52000427246094,4.170000076293945,14.989999771118164,2,10
3,7,TM2,Low,379.1526973,5.467333396275838,1982,0,0,260.54998779296875,4.53000020980835,13.960000038146973,2,10
4,8,TM2,Low,379.1526973,5.467333396275838,1982,0,0,210.33999633789065,6.269999980926514,17.760000228881836,2,10
5,9,TM2,Low,379.1526973,5.467333396275838,1982,0,0,2.569999933242798,10.859999656677246,27.399999618530273,2,10
6,10,TM2,Low,379.1526973,5.467333396275838,1982,0,0,26.1200008392334,12.31999969482422,27.799999237060547,2,10
11,3,BH,Low,511.4294422,0.23399999936421711,1983,42.869998931884766,0,188.55999755859375,4.900000095367432,15.8100004196167,2,10
12,4,BH,Low,511.4294422,0.23399999936421711,1983,27.440000534057617,0,169.42999267578125,4,13.029999732971191,2,10
1,5,BH,Low,511.4294422,0.23399999936421711,1983,25.25,0,190.5800018310547,2.690000057220459,11.34000015258789,2,10
2,6,BH,Low,511.4294422,0.23399999936421711,1983,37.900001525878906,0,183.69000244140625,4.449999809265137,14.399999618530272,2,10
3,7,BH,Low,511.4294422,0.23399999936421711,1983,40.630001068115234,0,240.8500061035156,5.21999979019165,14.640000343322754,2,10
4,8,BH,Low,511.4294422,0.23399999936421711,1983,37.400001525878906,0,90.1500015258789,4.739999771118164,16.389999389648438,2,10
5,9,BH,Low,511.4294422,0.23399999936421711,1983,12.350000381469728,0,23.18000030517578,9.079999923706056,25.059999465942383,2,10
6,10,BH,Low,511.4294422,0.23399999936421711,1983,95.970001220703125,0,0,11.710000038146973,29.63999938964844,2,10
11,3,CC,Low,313,0.9510000069936116,1983,28.809999465942383,0,332.05999755859375,5.710000038146973,15.279999732971191,2,11
12,4,CC,Low,313,0.9510000069936116,1983,18.920000076293945,0,396.1700134277344,5.099999904632568,11.850000381469728,2,11
1,5,CC,Low,313,0.9510000069936116,1983,17.510000228881836,0,212.36000061035156,3.2799999713897705,12.390000343322754,2,11
2,6,CC,Low,313,0.9510000069936116,1983,28.969999313354492,0,281.4100036621094,5.420000076293945,14.300000190734863,2,11
3,7,CC,Low,313,0.9510000069936116,1983,34.63999938964844,0,398.0899963378906,6.420000076293945,14.619999885559082,2,11
4,8,CC,Low,313,0.9510000069936116,1983,34.97999954223633,0,147.77999877929688,5.920000076293945,17.190000534057617,2,11
5,9,CC,Low,313,0.9510000069936116,1983,69.87999725341797,0,19.579999923706055,10.220000267028809,25.75,2,11
6,10,CC,Low,313,0.9510000069936116,1983,87.589996337890625,0,12.880000114440918,12.859999656677246,29.969999313354492,2,11
7,11,CC,Low,313,0.9510000069936116,1983,50.65999984741211,0,2.180000066757202,14.029999732971191,31.690000534057617,2,11
11,3,IH,Low,454.1298385,17.344000211358072,1983,26.290000915527344,0,391.5299987792969,4.369999885559082,13.579999923706056,2,12
12,4,IH,Low,454.1298385,17.344000211358072,1983,17.780000686645508,0,349.1000061035156,4.110000133514404,11.06999969482422,2,12
1,5,IH,Low,454.1298385,17.344000211358072,1983,16.100000381469727,0,227.4900054931641,1.8799999952316284,12.989999771118164,2,12
2,6,IH,Low,454.1298385,17.344000211358072,1983,21.770000457763672,0,279.4599914550781,3.9200000762939458,13.390000343322754,2,12
3,7,IH,Low,454.1298385,17.344000211358072,1983,20.299999237060547,0,406.8900146484375,4.829999923706055,13.300000190734863,2,12
4,8,IH,Low,454.1298385,17.344000211358072,1983,20.68000030517578,0,167.22000122070312,4.389999866485596,15.5600004196167,2,12
5,9,IH,Low,454.1298385,17.344000211358072,1983,46.20000076293945,0,30.81999969482422,8.770000457763672,23.809999465942383,2,12
6,10,IH,Low,454.1298385,17.344000211358072,1983,55.16999816894531,0,8.40999984741211,11.640000343322754,28.229999542236328,2,12
7,11,IH,Low,454.1298385,17.344000211358072,1983,0,0,0.8999999761581421,12.960000038146973,29.829999923706055,2,12
8,12,IH,Low,454.1298385,17.344000211358072,1983,97.23999786376952,0,6.659999847412109,15.539999961853027,32.060001373291016,2,12
11,3,SC,Low,421.5178299,0.5973333199818929,1983,34.06999969482422,0,313.0400085449219,5.510000228881836,15.300000190734863,2,10
12,4,SC,Low,421.5178299,0.5973333199818929,1983,21.760000228881836,0,236.58999633789065,5.130000114440918,12.5600004196167,2,10
1,5,SC,Low,421.5178299,0.5973333199818929,1983,19.450000762939453,0,219.9600067138672,1.5399999618530271,11.970000267028809,2,10
2,6,SC,Low,421.5178299,0.5973333199818929,1983,27.059999465942383,0,191.6699981689453,4.440000057220459,14.640000343322754,2,10
3,7,SC,Low,421.5178299,0.5973333199818929,1983,29.450000762939453,0,300.1499938964844,5.320000171661377,14.6899995803833,2,10
4,8,SC,Low,421.5178299,0.5973333199818929,1983,34.689998626708984,0,131.41000366210938,4.590000152587891,16.979999542236328,2,10
5,9,SC,Low,421.5178299,0.5973333199818929,1983,44.20000076293945,0,27.709999084472656,9.140000343322754,24.979999542236328,2,10
6,10,SC,Low,421.5178299,0.5973333199818929,1983,94.1500015258789,0,4.389999866485596,11.18000030517578,29.850000381469727,2,10
11,3,TM2,Low,379.1526973,5.467333396275838,1983,22.09000015258789,0,368.3800048828125,5.300000190734863,14.68000030517578,2,10
12,4,TM2,Low,379.1526973,5.467333396275838,1983,0,0,442.2999877929687,4.539999961853027,11.25,2,10
1,5,TM2,Low,379.1526973,5.467333396275838,1983,4.039999961853027,0,237.9199981689453,3.0299999713897705,12.1899995803833,2,10
2,6,TM2,Low,379.1526973,5.467333396275838,1983,0,0,321.94000244140625,4.889999866485596,13.75,2,10
3,7,TM2,Low,379.1526973,5.467333396275838,1983,0,0,441.55999755859375,5.75,14,2,10
4,8,TM2,Low,379.1526973,5.467333396275838,1983,0,0,160.77000427246094,5.329999923706055,16.600000381469727,2,10
5,9,TM2,Low,379.1526973,5.467333396275838,1983,0,0,22.030000686645508,9.739999771118164,25.290000915527344,2,10
6,10,TM2,Low,379.1526973,5.467333396275838,1983,0.6499999761581421,0,15.539999961853027,12.420000076293944,29.399999618530273,2,10
11,3,BH,Low,511.4294422,0.23399999936421711,1984,42.189998626708984,0,132.8300018310547,4.179999828338623,15.470000267028809,2,10
12,4,BH,Low,511.4294422,0.23399999936421711,1984,28.09000015258789,0,47.09000015258789,1.5399999618530271,11.050000190734863,2,10
1,5,BH,Low,511.4294422,0.23399999936421711,1984,29.18000030517578,0,6.260000228881836,1.8600000143051147,13.31999969482422,2,10
2,6,BH,Low,511.4294422,0.23399999936421711,1984,41.27000045776367,0,61.09000015258789,2.0299999713897705,15.0600004196167,2,10
3,7,BH,Low,511.4294422,0.23399999936421711,1984,59.41999816894531,0,37.59000015258789,4.670000076293945,18.649999618530273,2,10
4,8,BH,Low,511.4294422,0.23399999936421711,1984,69.18000030517578,0,22.559999465942383,4.420000076293945,18.950000762939453,2,10
5,9,BH,Low,511.4294422,0.23399999936421711,1984,75.9000015258789,0,0.6800000071525574,10.520000457763672,28.18000030517578,2,10
6,10,BH,Low,511.4294422,0.23399999936421711,1984,36.599998474121094,0,12.989999771118164,11.93000030517578,30.3799991607666,2,10
11,3,CC,Low,313,0.9510000069936116,1984,27.809999465942383,0,249.6499938964844,5.03000020980835,14.210000038146973,2,11
12,4,CC,Low,313,0.9510000069936116,1984,19.75,0,63.56999969482422,2.190000057220459,11.640000343322754,2,11
1,5,CC,Low,313,0.9510000069936116,1984,20.25,0,16.190000534057617,2.890000104904175,13.920000076293944,2,11
2,6,CC,Low,313,0.9510000069936116,1984,31.61000061035156,0,133.5500030517578,2.759999990463257,15.260000228881836,2,11
3,7,CC,Low,313,0.9510000069936116,1984,51.849998474121094,0,79.37999725341797,6.429999828338623,19.760000228881836,2,11
4,8,CC,Low,313,0.9510000069936116,1984,65.37999725341797,0,51.959999084472656,5.849999904632568,19.68000030517578,2,11
5,9,CC,Low,313,0.9510000069936116,1984,71.83000183105469,0,8.380000114440918,11.6899995803833,27.350000381469727,2,11
6,10,CC,Low,313,0.9510000069936116,1984,72.69999694824219,0,16.25,13.050000190734863,30.079999923706055,2,11
7,11,CC,Low,313,0.9510000069936116,1984,115.01000213623048,0,0,17.920000076293945,36.34000015258789,2,11
11,3,IH,Low,454.1298385,17.344000211358072,1984,25.15999984741211,0,262.8299865722656,3.609999895095825,13.369999885559082,2,12
12,4,IH,Low,454.1298385,17.344000211358072,1984,18.969999313354492,0,59.279998779296875,0.17000000178813934,11.399999618530272,2,12
1,5,IH,Low,454.1298385,17.344000211358072,1984,19.81999969482422,0,10.5,1.6699999570846558,14.449999809265137,2,12
2,6,IH,Low,454.1298385,17.344000211358072,1984,27.6200008392334,0,142.7899932861328,1.690000057220459,14.420000076293944,2,12
3,7,IH,Low,454.1298385,17.344000211358072,1984,42.4900016784668,0,81.1500015258789,4.989999771118164,18.420000076293945,2,12
4,8,IH,Low,454.1298385,17.344000211358072,1984,55.779998779296875,0,62.9900016784668,4.309999942779541,18.520000457763672,2,12
5,9,IH,Low,454.1298385,17.344000211358072,1984,53.040000915527344,0,19.649999618530273,10.369999885559082,25.959999084472656,2,12
6,10,IH,Low,454.1298385,17.344000211358072,1984,7.559999942779541,0,17.979999542236328,12.479999542236328,28.729999542236328,2,12
7,11,IH,Low,454.1298385,17.344000211358072,1984,74.19999694824219,0,0,16.639999389648438,34.560001373291016,2,12
8,12,IH,Low,454.1298385,17.344000211358072,1984,85.12000274658203,0,8.25,15.210000038146973,33.310001373291016,2,12
11,3,SC,Low,421.5178299,0.5973333199818929,1984,32.2400016784668,0,188.7599945068359,4.449999809265137,15.029999732971191,2,10
12,4,SC,Low,421.5178299,0.5973333199818929,1984,22.350000381469727,0,50.529998779296875,1.0399999618530271,11.84000015258789,2,10
1,5,SC,Low,421.5178299,0.5973333199818929,1984,23.5,0,9.119999885559082,2.359999895095825,13.84000015258789,2,10
2,6,SC,Low,421.5178299,0.5973333199818929,1984,32.369998931884766,0,100.13999938964844,2.4000000953674316,15.170000076293944,2,10
3,7,SC,Low,421.5178299,0.5973333199818929,1984,49.56999969482422,0,65.56999969482422,5.289999961853027,19.43000030517578,2,10
4,8,SC,Low,421.5178299,0.5973333199818929,1984,65.839996337890625,0,38.66999816894531,4.800000190734863,19.510000228881836,2,10
5,9,SC,Low,421.5178299,0.5973333199818929,1984,72.2699966430664,0,7.050000190734863,9.960000038146973,27.93000030517578,2,10
6,10,SC,Low,421.5178299,0.5973333199818929,1984,76.33000183105469,0,10.81999969482422,11.84000015258789,30.88999938964844,2,10
11,3,TM2,Low,379.1526973,5.467333396275838,1984,20.149999618530273,0,286.5400085449219,4.579999923706055,13.630000114440918,2,10
12,4,TM2,Low,379.1526973,5.467333396275838,1984,14.369999885559082,0,69.720001220703125,1.7699999809265137,11.199999809265137,2,10
1,5,TM2,Low,379.1526973,5.467333396275838,1984,14.5,0,16.90999984741211,2.569999933242798,13.869999885559082,2,10
2,6,TM2,Low,379.1526973,5.467333396275838,1984,6.170000076293945,0,147.4199981689453,2.450000047683716,14.899999618530272,2,10
3,7,TM2,Low,379.1526973,5.467333396275838,1984,29.81999969482422,0,92.779998779296875,6.019999980926514,19.219999313354492,2,10
4,8,TM2,Low,379.1526973,5.467333396275838,1984,48.16999816894531,0,62.130001068115234,5.420000076293945,19.15999984741211,2,10
5,9,TM2,Low,379.1526973,5.467333396275838,1984,92.1999969482422,0,12.380000114440918,11.279999732971191,26.86000061035156,2,10
6,10,TM2,Low,379.1526973,5.467333396275838,1984,86.5999984741211,0,20.920000076293945,12.649999618530272,29.549999237060547,2,10
11,3,BH,Low,511.4294422,0.23399999936421711,1985,41.119998931884766,0,135.52999877929688,3.950000047683716,14.649999618530272,2,10
12,4,BH,Low,511.4294422,0.23399999936421711,1985,28.13999938964844,0,58.04999923706055,2.119999885559082,10.56999969482422,2,10
1,5,BH,Low,511.4294422,0.23399999936421711,1985,27.829999923706055,0,22.489999771118164,0.9900000095367432,10.460000038146973,2,10
2,6,BH,Low,511.4294422,0.23399999936421711,1985,41.630001068115234,0,64.80999755859375,2.3399999141693115,14.989999771118164,2,10
3,7,BH,Low,511.4294422,0.23399999936421711,1985,52.0099983215332,0,109.2699966430664,2.299999952316284,14.800000190734863,2,10
4,8,BH,Low,511.4294422,0.23399999936421711,1985,75.410003662109375,0,15.68000030517578,7.960000038146973,23.25,2,10
5,9,BH,Low,511.4294422,0.23399999936421711,1985,72.80999755859375,0,0.01999999955296516,8.15999984741211,25.520000457763672,2,10
6,10,BH,Low,511.4294422,0.23399999936421711,1985,100.76000213623048,0,6.309999942779541,14.640000343322754,32.59000015258789,2,10
11,3,CC,Low,313,0.9510000069936116,1985,28.3700008392334,0,180.47999572753903,3.509999990463257,14.029999732971191,2,11
12,4,CC,Low,313,0.9510000069936116,1985,20.030000686645508,0,83.0199966430664,2.509999990463257,12.260000228881836,2,11
1,5,CC,Low,313,0.9510000069936116,1985,18.969999313354492,0,31.260000228881836,0.6499999761581421,11.649999618530272,2,11
2,6,CC,Low,313,0.9510000069936116,1985,32.209999084472656,0,106.66999816894533,2.7100000381469727,16.889999389648438,2,11
