parent.pop,elevation.group,elev_m,Lat,Long,year,cwd,pck,ppt,tmn,tmx,ann_tmean,mean_diurnal_range,temp_seasonality,temp_ann_range,tmean_wettest_quarter,tmean_driest_quarter,ann_ppt,ppt_seasonality,ppt_warmest_quarter,ppt_coldest_quarter
CP3,High,2266.382201,38.70649,-120.08797,1966,49.3475,205.40415000000002,72.9675,-1.5333333333333337,12.77,5.618333333333334,14.303333333333335,721.8034652342994,36.05,3.895000000000001,8.743333333333334,875.6099999999999,128.5764679812801,89.19,380.35999999999996
CP3,High,2266.382201,38.70649,-120.08797,1967,38.14666666666667,440.8699666666667,153.90166666666667,-1.343333333333333,11.235833333333332,4.94625,12.579166666666666,686.8222651193221,32.19,-0.69,4.926666666666667,1846.82,91.68345813489682,416.80000000000007,668.78
CP3,High,2266.382201,38.70649,-120.08797,1968,47.05583333333333,139.72166666666664,77.5075,-0.7616666666666666,11.769166666666667,5.50375,12.530833333333334,616.0840086236764,31.509999999999998,-1.6049999999999998,8.765,930.09,83.28318676649388,130.13,499.68000000000006
CP3,High,2266.382201,38.70649,-120.08797,1969,42.36083333333333,581.6291333333334,160.31916666666666,-1.3458333333333337,10.575833333333334,4.615,11.921666666666667,711.7678694630715,32.260000000000005,-3.473333333333333,7.521666666666667,1923.8300000000002,123.31890811918109,145.23,1296.67
CP3,High,2266.382201,38.70649,-120.08797,1970,45.8425,349.02581666666663,111.84583333333333,-0.848333333333333,11.746666666666666,5.449166666666667,12.595,639.3879827023984,31.07,-0.6166666666666666,8.343333333333334,1342.1499999999999,133.3776605306482,186.78,919.3199999999999
CP3,High,2266.382201,38.70649,-120.08797,1971,38.155833333333334,345.38330833333333,113.955,-1.8341666666666665,10.494166666666667,4.33,12.328333333333333,661.503796457188,32.22,1.6433333333333333,8.865,1367.4599999999998,115.25050526094269,102.31,562.36
CP3,High,2266.382201,38.70649,-120.08797,1972,45.48,217.85249166666668,90.87833333333333,-1.4008333333333332,11.305,4.952083333333333,12.705833333333333,680.3023545164356,34.09,-3.0766666666666667,10.155,1090.54,100.87243395951973,80.91,511.75
CP3,High,2266.382201,38.70649,-120.08797,1973,44.91166666666667,341.31413333333336,111.345,-1.6441666666666668,11.366666666666667,4.86125,13.010833333333334,721.8306942326321,32.26,-3.106666666666667,9.211666666666666,1336.1399999999999,91.82073031554219,113.55000000000001,753.55
CP3,High,2266.382201,38.70649,-120.08797,1974,41.14333333333333,454.4057833333333,136.90333333333334,-1.3141666666666667,12.1725,5.429166666666667,13.486666666666666,682.7168930534867,30.769999999999996,2.215,9.86,1642.84,102.2659409090366,162.61,578.36
CP3,High,2266.382201,38.70649,-120.08797,1975,42.77916666666667,265.2366416666667,121.0475,-2.2933333333333334,11.038333333333334,4.3725,13.331666666666667,681.518841865859,31.15,-1.9450000000000003,7.808333333333334,1452.5700000000002,89.15936777211692,142.87,561
CP3,High,2266.382201,38.70649,-120.08797,1976,42.9025,43.25916666666667,51.7225,-1.5908333333333329,12.01,5.209583333333333,13.600833333333332,579.3738178700634,30.68,3.4416666666666664,8.248333333333333,620.67,62.30624631129225,70.95,175.81
CP3,High,2266.382201,38.70649,-120.08797,1977,43.45666666666666,28.060000000000002,41.31,-0.9341666666666667,13.0675,6.066666666666666,14.001666666666667,666.8160893152601,33.58,1.2749999999999997,7.265000000000001,495.71999999999997,86.68332200323046,48.440000000000005,176.5
CP3,High,2266.382201,38.70649,-120.08797,1978,44.787499999999994,325.09580833333337,137.81583333333333,-0.8716666666666664,12.101666666666667,5.614999999999999,12.973333333333333,600.7615243096957,29.89,-1.0666666666666667,6.19,1653.7900000000002,93.0481996350783,239.95,898.9200000000001
CP3,High,2266.382201,38.70649,-120.08797,1979,41.740833333333335,258.99915,103.41499999999999,-1.7783333333333329,11.535833333333333,4.87875,13.314166666666667,732.3989264738171,32.75,-3.9183333333333334,9.780000000000001,1240.9799999999998,87.34710859193136,94.91000000000001,636.55
